,City,ID,Latitude,Longitude,Max Temp,Humidity,Wind Speed,Cloudiness
593,Teguise,2510573,29.0605,-13.564,57.2,77,10.36,20
594,Bac Lieu,1591474,9.285,105.7244,73.78,75,9.93,48
596,Kungurtug,1501377,50.5994,97.5228,-2.11,87,0.74,100
598,Muromtsevo,1498205,56.3724,75.2418,-24.23,83,5.91,0
600,Langsa,1214724,4.4683,97.9683,75.22,91,2.62,100
601,Yining,1786538,29.0361,114.5636,43.48,58,1.34,0
602,Nyrob,516588,60.733,56.7202,-9.78,84,1.57,100
603,Helong,2036933,42.5397,128.9972,18.48,92,5.7,100
604,Rabat,2538474,33.9911,-6.8401,44.01,93,6.33,0
605,Mishan,2035746,45.55,131.8833,10.06,95,1.01,100
606,Gravdal,3155152,68.1214,13.5031,31.48,89,9.46,96
607,Ketchikan,5554428,55.3422,-131.6461,39.2,93,3.44,90
608,Tegul'det,1489822,57.3064,88.1667,-23.76,86,3.33,7
609,Talaya,2120769,61.3833,152.75,-21.71,84,0.51,74
610,San-Pédro,2282006,4.7485,-6.6363,76.39,90,6.55,1
611,Sharan,495770,54.8167,54.0,-9.92,90,3.4,100
612,Sarakhs,1159716,36.5449,61.1577,34.72,81,1.07,0
613,Ola,2122574,59.5833,151.2833,3.96,92,3.38,100
614,Yurino,466423,56.2942,46.3039,-20.2,83,2.24,0
615,Ternate,1624041,0.8,127.4,84.06,71,5.23,60
616,Uchaly,479704,54.2996,59.4521,-19.43,89,1.7,33
617,Pyaozerskiy,503581,65.8333,31.1667,-10.14,91,6.42,48
620,Bukachacha,2026023,52.9833,116.9167,-11.0,86,2.08,98
622,Northam,2641434,51.0333,-4.2167,48.99,100,10.0,100
623,La Brea,3608377,15.8,-85.9667,75.2,94,2.55,75
627,Nago,1856068,26.5881,127.9761,59.0,62,4.61,90
628,Corbi,680880,45.2833,24.8,30.9,97,1.9,100
629,Scottsbluff,5699404,41.8666,-103.6672,42.8,36,5.75,1
630,Constantine,2501152,36.365,6.6147,35.6,87,5.75,20
631,Qarchī Gak,1129636,37.04,66.7889,41.0,48,4.61,1
632,Baní,3512067,18.2833,-70.3333,75.99,78,3.0,39
633,Prince Rupert,6113406,54.3161,-130.3201,44.6,75,11.5,75
634,Kabanjahe,1214965,3.1001,98.4908,75.2,100,3.44,40
636,Hirara,1862505,24.8,125.2833,59.0,55,4.61,40
637,Quzhou,1797264,28.9594,118.8686,42.33,58,3.18,0
638,Gannan,2037311,47.9147,123.5031,-0.09,89,7.78,79
639,Promyshlennyy,1494088,67.5833,63.9167,-11.24,90,10.29,100
640,Shirvan,409417,39.9509,48.8994,44.76,92,5.53,97
641,Mandalgovi,2030065,45.7625,106.2708,3.29,83,2.01,100
642,Santo Domingo,3492908,18.5001,-69.9886,77.0,83,5.75,20
643,Isfana,1222662,39.8386,69.5306,35.6,69,8.95,75
644,Muravlenko,1540711,63.7898,74.523,-7.22,91,16.46,96
645,Tlacotalpan,3515479,18.6167,-95.6667,65.7,86,11.36,60
646,Río Blanco,3520274,18.8333,-97.15,56.61,76,2.51,91
647,Svecha,485799,58.2785,47.5164,-18.18,88,4.34,0
648,Lar,1265053,26.2039,83.9717,43.93,61,6.08,0
649,Mehamn,778707,71.0357,27.8492,13.84,86,13.44,100
650,Toftlund,2611565,55.1886,9.0693,35.6,87,10.36,75
651,Sibu,1735902,2.3,111.8167,75.2,100,5.75,40
653,Lillesand,3147467,58.2488,8.3778,37.0,69,8.05,20
655,Bahía Honda,3567995,22.9036,-83.1592,71.76,86,9.84,67
657,Port Hawkesbury,6111867,45.6169,-61.3485,30.99,86,11.5,90
658,Irbeyskoye,1505529,55.6428,95.4522,-12.91,87,0.51,100
659,Manado,1636544,1.487,124.8455,84.2,74,2.3,20
660,Temple,4735966,31.0982,-97.3428,48.2,66,9.22,20
661,Kailua,5847486,21.4022,-157.7394,80.6,61,6.91,20
662,Tessalit,2449893,20.1986,1.0114,62.11,28,10.58,100
663,Hofn,2630299,64.2539,-15.2082,35.94,83,6.22,100
664,Muisne,3653967,0.6,-80.0333,76.82,85,8.32,100
667,Promyshlennaya,1494091,54.9159,85.6385,-14.8,84,8.95,24
668,Wukari,2318921,7.85,9.7833,71.94,22,3.71,0
669,Balkhash,1525798,46.844,74.9804,8.49,93,13.38,0
671,Krasnosel'kup,1502073,65.7,82.4667,-0.87,92,13.09,100
672,Chumikan,2025256,54.7183,135.315,-19.37,80,5.17,30
673,Mouzourás,256660,35.5333,24.15,55.4,76,13.8,40
675,Gillette,5826027,44.2911,-105.5022,39.99,52,31.07,1
676,Cape Coast,2302357,5.1053,-1.2466,79.0,85,11.97,0
678,Yangi Marg`ilon,1513491,40.4272,71.7189,33.8,55,4.61,100
679,Itoman,1861280,26.1247,127.6694,59.0,51,10.36,20
680,Cockburn Town,3576994,21.4612,-71.1419,75.2,83,11.5,40
681,Enshi,1811720,30.3,109.4833,40.01,65,0.07,0
682,Gumdag,161943,39.2061,54.5906,37.26,80,14.85,0
683,Kautokeino,779330,69.0125,23.0412,-9.29,86,8.34,100
684,Anadyr,2127202,64.75,177.4833,-18.0,76,8.95,100
686,Nouakchott,2377450,18.0858,-15.9785,68.0,30,11.5,2
687,Ust-Tsilma,477940,65.441,52.1498,-14.24,87,1.92,39
692,Shubarkuduk,608271,49.1447,56.4872,-5.8,87,4.83,0
693,Orlik,1496073,52.5178,99.825,-20.38,74,1.66,100
695,Hare Bay,5970873,48.8499,-54.0148,24.8,86,1.14,100
